"Symbol","EndDate","Source","StateTypeCode","RDPerson","RDPersonRatio","RDSpendSum","RDSpendSumRatio"
"000153","2015-12-31","0","1","112","2.4600","34337701.8500","2.2100"
"000153","2016-12-31","0","1","116","2.5300","35412922.4600","1.7400"
"000153","2017-12-31","0","1","132","2.8900","63272990.5500","2.4500"
"000153","2018-12-31","0","1","158","3.3200","87901317.8600","2.9200"
"000153","2019-12-31","0","1","160","3.4200","88452286.4100","2.7300"
"000153","2020-12-31","0","1","160","3.5100","92576805.5100","2.7900"
"000153","2021-12-31","0","1","166","3.6600","94157294.8800","2.6900"
"000155","2010-12-31","0","1","","","6365215.0900",""
"000155","2012-12-31","0","1","","","","0.0800"
"000155","2013-12-31","0","1","","","","0.0300"
"000155","2014-12-31","0","1","","","646008.1600","0.0800"
"000155","2021-12-31","0","1","20","0.6800","238651.7100","0.0100"
"000156","2012-12-31","0","1","","","42854700.0000","2.8400"
"000156","2013-12-31","0","1","","","61557900.0000","3.4200"
"000156","2014-12-31","0","1","","","74336934.9400","3.0800"
"000156","2015-12-31","0","1","313","6.5800","97584392.6200","3.4100"
"000156","2016-12-31","0","1","382","7.6900","109428235.4600","3.5500"
"000156","2017-12-31","0","1","410","8.3000","144808818.8600","4.5100"
"000156","2018-12-31","0","1","416","8.4600","113600952.3500","3.3100"
"000156","2019-12-31","0","1","459","9.1800","115349433.3600","3.1100"
"000156","2020-12-31","0","1","703","5.4300","190637686.1400","2.5200"
"000156","2021-12-31","0","1","801","6.3900","371631175.3600","4.3800"
"000157","2010-12-31","0","1","","","264552721.2300",""
"000157","2012-12-31","0","1","","","1718710000.0000","3.5800"
"000157","2013-12-31","0","1","","","1821662995.4100","4.7300"
"000157","2014-12-31","0","1","","","1204199491.6000","4.6600"
"000157","2015-12-31","0","1","4183","21.8500","1052823639.3700","5.0700"
"000157","2016-12-31","0","1","3170","20.9200","898737822.2200","4.4900"
"000157","2017-12-31","0","1","2672","19.8500","873865167.9500","3.7500"
"000157","2018-12-31","0","1","3119","20.6300","1080237032.8000","3.7600"
"000157","2019-12-31","0","1","4390","23.0900","2091618022.7900","4.8300"
"000157","2020-12-31","0","1","5992","25.4700","3501167365.1700","5.3800"
"000157","2021-12-31","0","1","7242","27.8200","4229711872.9900","6.3000"
"000158","2007-12-31","0","1","","","112950000.0000",""
"000158","2008-12-31","0","1","","","103860000.0000",""
"000158","2009-12-31","0","1","","","87490000.0000",""
"000158","2010-12-31","0","1","","","122520000.0000",""
"000158","2011-12-31","0","1","","","135360000.0000",""
"000158","2012-12-31","0","1","","","107474000.0000","2.1400"
"000158","2013-12-31","0","1","","","77108000.0000","1.3200"
"000158","2014-12-31","0","1","","","62480000.0000","0.9500"
"000158","2015-12-31","0","1","1079","22.1900","63493901.3400","0.7100"
"000158","2016-12-31","0","1","1450","24.5300","184448811.7100","1.6800"
"000158","2017-12-31","0","1","1038","20.5400","203972798.7400","1.8100"
"000158","2018-12-31","0","1","1648","32.3600","142782749.9800","1.4800"
"000158","2019-12-31","0","1","1910","37.5700","255693662.7900","2.7100"
"000158","2020-12-31","0","1","1927","38.4900","254151199.4000","2.5700"
"000158","2021-12-31","0","1","2417","47.6900","341579210.0600","3.1400"
"000159","2018-12-31","0","1","37","11.7500","10964840.7100","1.9900"
"000159","2019-12-31","0","1","33","10.4800","17179104.5500","3.9900"
"000159","2020-12-31","0","1","18","6.9800","13203402.6500","2.3900"
"000159","2021-12-31","0","1","78","14.2600","18000851.4600","1.6100"
"000301","2018-12-31","0","1","1580","11.9400","703714995.4500","3.8200"
"000301","2019-12-31","0","1","1540","9.6700","749163813.7400","3.0100"
"000301","2020-12-31","0","1","1756","9.4400","578573273.0700","2.5400"
"000301","2021-12-31","0","1","2257","9.2300","1429173315.9100","2.7600"
"000333","2013-12-31","0","1","","","3000000000.0000",""
"000333","2014-12-31","0","1","","","4000000000.0000",""
"000333","2015-12-31","0","1","8672","9.3000","5262600000.0000","3.8000"
"000333","2016-12-31","0","1","8741","9.0700","6045800.0000","3.8000"
"000333","2017-12-31","0","1","10520","10.3300","8500000000.0000","3.5300"
"000333","2018-12-31","0","1","12321","10.7400","9810805000.0000","3.7800"
"000333","2019-12-31","0","1","13727","10.1800","9638137000.0000","3.4600"
"000333","2020-12-31","0","1","16071","10.7700","10118667000.0000","3.5600"
"000333","2021-12-31","0","1","18105","10.9200","12014907000.0000","3.5200"
"000338","2012-12-31","0","1","","","1996300925.5300","4.1400"
"000338","2013-12-31","0","1","","","2517384486.0100","4.3200"
"000338","2014-12-31","0","1","","","3355726133.7600","4.2100"
"000338","2015-12-31","0","1","4688","7.1100","3250794889.6300","4.4100"
"000338","2016-12-31","0","1","4064","7.5500","3559673668.5200","3.8100"
"000338","2017-12-31","0","1","6107","8.4500","5646569490.9800","3.7300"
"000338","2018-12-31","0","1","6780","9.1000","6493620458.9400","4.0800"
"000338","2019-12-31","0","1","7504","9.3600","7347005313.6100","4.2100"
"000338","2020-12-31","0","1","5485","6.7200","8294086689.0500","4.2000"
"000338","2021-12-31","0","1","10421","12.6200","8568707347.7200","4.2100"
"000400","2007-12-31","0","1","1515","57.4700","",""
"000400","2008-12-31","0","1","1524","57.5300","",""
"000400","2009-12-31","0","1","1606","58.2300","",""
"000400","2010-12-31","0","1","3219","53.1700","140016664.9600",""
"000400","2011-12-31","0","1","","","242977143.3500",""
"000400","2012-12-31","0","1","","","301900000.0000","4.5700"
"000400","2013-12-31","0","1","","","303256013.2200","4.2400"
"000400","2014-12-31","0","1","","","430094704.9200","5.1500"
"000400","2015-12-31","0","1","2295","38.7700","397033389.6900","5.4000"
"000400","2016-12-31","0","1","2329","0.3954","460413606.5900","4.7900"
"000400","2017-12-31","0","1","2103","37.1400","490576233.5800","4.7500"
"000400","2018-12-31","0","1","2210","40.7600","508738909.4800","6.1900"
"000400","2019-12-31","0","1","2183","40.5500","536419339.5100","5.2800"
"000400","2020-12-31","0","1","2449","44.1500","532656719.1600","4.7600"
"000400","2021-12-31","0","1","2488","45.5800","616688163.9500","5.1400"
"000401","2012-12-31","0","1","","","5530000.0000","0.0400"
"000401","2013-12-31","0","1","","","6500000.0000","0.0400"
"000401","2014-12-31","0","1","","","6530000.0000","0.0400"
"000401","2015-12-31","0","1","68","0.4100","6100557.0200","0.0500"
"000401","2016-12-31","0","1","58","0.3600","6487398.8300","0.0500"
"000401","2017-12-31","0","1","63","0.4000","6946388.1200","0.0500"
"000401","2018-12-31","0","1","271","1.3500","44950850.4800","0.1500"
"000401","2019-12-31","0","1","748","3.1000","71879141.5500","0.2100"
"000401","2020-12-31","0","1","667","2.8500","97194367.7700","0.2700"
"000401","2021-12-31","0","1","593","2.5900","99681247.1900","0.2700"
"000403","2009-12-31","0","1","","","22000000.0000",""
"000403","2010-12-31","0","1","","","30000000.0000",""
"000403","2012-12-31","0","1","","","16314071.9400","3.4700"
"000403","2013-12-31","0","1","","","26880829.0800","5.6300"
"000403","2014-12-31","0","1","","","19085063.7900","3.9000"
"000403","2015-12-31","0","1","17","2.4100","24128106.4500","4.8200"
"000403","2016-12-31","0","1","21","2.7900","26848955.0500","4.7300"
"000403","2017-12-31","0","1","60","5.4000","29389931.6100","4.2900"
"000403","2018-12-31","0","1","66","6.2100","28588409.3800","3.3200"
"000403","2019-12-31","0","1","63","7.2500","33288625.8800","3.6400"
"000403","2020-12-31","0","1","80","8.8700","25749756.8900","2.4500"
"000403","2021-12-31","0","1","167","13.7600","63402673.7300","3.2200"
"000404","2008-12-31","0","1","","","55950000.0000",""
"000404","2009-12-31","0","1","","","71439064.3700",""
"000404","2010-12-31","0","1","","","94483630.5700",""
"000404","2011-12-31","0","1","","","120219432.2100",""
"000404","2012-12-31","0","1","","","139832185.5700","2.5000"
"000404","2013-12-31","0","1","","","209427773.6300","3.1200"
"000404","2014-12-31","0","1","","","212213336.9800","3.0300"
"000404","2015-12-31","0","1","662","9.9000","236739927.0000","3.4500"
"000404","2016-12-31","0","1","670","10.3900","220897622.1200","3.1700"
"000404","2017-12-31","0","1","664","10.3200","266611152.4700","3.2900"
"000404","2018-12-31","0","1","703","9.0900","295530410.1200","3.3200"
"000404","2019-12-31","0","1","570","7.3000","317518378.7000","3.3100"
"000404","2020-12-31","0","1","538","6.9100","396295782.2500","3.7900"
"000404","2021-12-31","0","1","554","7.3100","453886736.5000","3.4400"
"000407","2007-12-31","0","1","","","7559137.0900",""
"000407","2008-12-31","0","1","","","8727130.0500",""
"000407","2009-12-31","0","1","","","7597250.4700",""
"000407","2010-12-31","0","1","","","9693844.8600",""
"000407","2011-12-31","0","1","","","20247729.3100",""
"000407","2012-12-31","0","1","","","13198500.0000",""
"000407","2013-12-31","0","1","","","24426700.0000","1.0900"
"000407","2014-12-31","0","1","","","6148000.0000","0.2100"
"000407","2018-12-31","0","1","26","13.0000","17663318.6500","0.3800"
"000407","2019-12-31","0","1","26","1.2300","19279557.4100","0.3600"
"000407","2020-12-31","0","1","95","4.5900","28733981.0200","0.6300"
"000407","2021-12-31","0","1","108","5.1600","26910988.4800","0.5900"
"000408","2018-12-31","0","1","11","0.6800","107256.2400","0.0000"
"000408","2019-12-31","0","1","28","1.6500","1676915.9100","0.0800"
"000408","2020-12-31","0","1","30","1.9500","5579209.6700","0.2900"
"000408","2021-12-31","0","1","40","2.5800","17358067.1300","0.4800"
"000409","2018-12-31","0","1","","","902658.7600",""
"000409","2019-12-31","0","1","20","21.2800","9972259.2700","0.4500"
"000409","2020-12-31","0","1","57","14.9600","12839191.5900","0.5900"
"000409","2021-12-31","0","1","152","22.8900","34506248.1500","6.7900"
"000410","2008-12-31","0","1","","","261624437.8500",""
"000410","2009-12-31","0","1","","","87477819.6300",""
"000410","2010-12-31","0","1","","","36530776.2800",""
"000410","2011-12-31","0","1","","","103453087.8300",""
"000410","2012-12-31","0","1","","","316230000.0000","4.0600"
"000410","2013-12-31","0","1","","","322263800.0000","4.3700"
"000410","2014-12-31","0","1","","","370678500.0000","4.7400"
"000410","2015-12-31","0","1","1073","8.2100","364386460.3300","5.7100"
"000410","2016-12-31","0","1","1092","8.8200","273130230.8300","4.3700"
"000410","2017-12-31","0","1","1047","8.8200","327542960.7200","7.8200"
"000410","2018-12-31","0","1","730","8.7600","189327885.1400","3.7800"
"000410","2019-12-31","0","1","753","9.4600","101557192.2900","10.1300"
"000410","2020-12-31","0","1","531","11.5500","29380357.0800","2.1900"
"000410","2021-12-31","0","1","218","6.9000","45373606.2900","2.6700"
"000411","2017-12-31","0","1","9","0.3700","2319910.3800","0.0100"
"000411","2018-12-31","0","1","9","0.3800","2525220.6000","0.0100"
"000411","2019-12-31","0","1","11","0.4000","1962519.0600","0.0100"
"000411","2020-12-31","0","1","11","0.4000","2015714.5300","0.0100"
"000411","2021-12-31","0","1","29","1.0400","8564100.9800","0.0300"
"000413","2012-12-31","0","1","","","31230000.0000","4.0100"
"000413","2013-12-31","0","1","","","42043411.0400","4.5100"
"000413","2014-12-31","0","1","","","59735920.7400","2.7900"
"000413","2015-12-31","0","1","390","7.7200","95340666.0100","2.0500"
"000413","2016-12-31","0","1","546","12.2300","191167138.2700","2.7700"
"000413","2017-12-31","0","1","1397","17.6100","385731049.9000","2.2200"
"000413","2018-12-31","0","1","1735","21.9800","596044201.0200","2.1100"
"000413","2019-12-31","0","1","1518","21.4300","1225382230.4500","6.9900"
"000413","2020-12-31","0","1","912","18.5200","302599345.4200","4.2900"
"000413","2021-12-31","0","1","692","16.8200","199205478.9800","3.5400"
"000415","2010-12-31","0","1","","","956686.3500",""
"000418","2007-12-31","0","1","","","50000000.0000",""
"000418","2012-12-31","0","1","","","241495200.0000","3.5000"
"000418","2013-12-31","0","1","","","340000000.0000","3.9500"
"000418","2014-12-31","0","1","","","438000000.0000","4.0500"
"000418","2015-12-31","0","1","564","7.1600","557310000.9600","4.2400"
"000418","2016-12-31","0","1","707","9.2000","695077712.2700","4.2600"
"000418","2017-12-31","0","1","887","8.7000","909450308.8400","4.2500"
"000418","2018-12-31","0","1","944","8.2400","733045215.9000","3.1000"
"000420","2010-12-31","0","1","","","3913764.8700",""
"000420","2011-12-31","0","1","","","4392282.0500",""
"000420","2012-12-31","0","1","","","3755462.5900",""
"000420","2013-12-31","0","1","","","5233000.0000",""
"000420","2016-12-31","0","1","","","6560251.6700",""
"000420","2018-12-31","0","1","","","5890101.6700",""
"000420","2019-12-31","0","1","","","5579333.6400",""
"000420","2020-12-31","0","1","","","5510844.7800",""
"000420","2020-12-31","0","2","","","5510844.7800",""
"000420","2021-12-31","0","1","","","5169948.1700",""
"000421","2018-12-31","0","1","8","0.3100","2385999.6000","0.0700"
"000421","2019-12-31","0","1","13","0.3800","3498716.6700","0.1000"
"000421","2020-12-31","0","1","81","2.4800","5338679.2600","0.0800"
"000421","2021-12-31","0","1","42","1.3700","8225028.9600","0.2300"
"000422","2012-12-31","0","1","","","61000000.0000",""
"000422","2013-12-31","0","1","","","67700000.0000","0.3500"
"000422","2014-12-31","0","1","","","73690000.0000","0.4000"
"000422","2015-12-31","0","1","788","8.0900","81638355.3200","0.4500"
"000422","2016-12-31","0","1","781","9.3000","85720273.0800","0.5600"
"000422","2017-12-31","0","1","762","7.7200","69402959.6300","0.5800"
"000422","2018-12-31","0","1","436","5.1600","131004070.3100","1.0200"
"000422","2019-12-31","0","1","441","5.2500","484127059.0600","3.3000"
"000422","2020-12-31","0","1","422","5.6300","326179771.9600","2.3600"
"000422","2021-12-31","0","1","600","7.5000","710640310.6400","3.8300"
"000423","2010-12-31","0","1","","","36579088.7600",""
"000423","2011-12-31","0","1","176","3.1100","42517726.0800",""
"000423","2012-12-31","0","1","","","114000000.0000","3.7400"
"000423","2013-12-31","0","1","","","123000000.0000","3.0700"
"000423","2014-12-31","0","1","","","126000000.0000","3.1300"
"000423","2015-12-31","0","1","399","7.8000","155846222.1600","2.8600"
"000423","2016-12-31","0","1","336","7.6500","168027050.7400","2.6600"
"000423","2017-12-31","0","1","380","7.8900","225507756.9300","3.0600"
"000423","2018-12-31","0","1","382","7.9000","243696332.5400","3.3200"
"000423","2019-12-31","0","1","432","8.7200","205948986.7400","6.9600"
"000423","2020-12-31","0","1","378","8.3800","153632752.4600","4.5100"
"000423","2021-12-31","0","1","301","7.2000","147749402.4200","3.8400"
"000423","2022-12-31","0","1","311","8.4000","137705813.1700","3.4100"
"000425","2010-12-31","0","1","","","429424267.2700",""
"000425","2011-12-31","0","1","","","632322842.3900",""
"000425","2012-12-31","0","1","","","1324167615.9800","4.1200"
"000425","2013-12-31","0","1","","","1008667823.2200","3.7400"
"000425","2014-12-31","0","1","","","755656547.6800","3.2400"
"000425","2015-12-31","0","1","2179","14.9700","566366197.7200","3.4000"
"000425","2016-12-31","0","1","2146","15.9400","694100211.7400","4.1100"
"000425","2017-12-31","0","1","2162","15.8700","1633507271.1400","5.5100"
"000425","2018-12-31","0","1","2370","16.5500","2015244449.4100","4.5400"
"000425","2019-12-31","0","1","2596","17.9700","2456344359.2400","4.1500"
"000425","2020-12-31","0","1","2818","18.5500","3751996088.3800","5.0700"
"000425","2021-12-31","0","1","2923","18.8800","4452409165.5600","5.2800"
"000426","2018-12-31","0","1","21","5.5600","3066439.9500","0.1300"
"000429","2016-12-31","0","1","19","1.3400","6171805.2700","0.2200"
"000429","2017-12-31","0","1","28","1.2400","9773866.3800","0.3200"
"000429","2018-12-31","0","1","17","0.7700","1318344.0100","0.0400"
"000429","2020-12-31","0","1","2","0.0700","404303.7000","0.0100"
"000429","2021-12-31","0","1","12","0.4000","13974899.5300","0.2600"
"000488","2012-12-31","0","1","","","293698300.0000","1.4900"
"000488","2013-12-31","0","1","","","379261200.0000","1.8600"
"000488","2014-12-31","0","1","","","469826500.0000","2.4600"
"000488","2015-12-31","0","1","1108","9.3200","649368119.7600","3.2100"
"000488","2016-12-31","0","1","1161","8.9400","735689011.0100","3.2100"
"000488","2017-12-31","0","1","1434","10.5600","1017306281.1900","3.4100"
"000488","2018-12-31","0","1","1863","12.2600","929873688.4000","3.2200"
"000488","2019-12-31","0","1","1925","14.0700","992312956.7400","3.2600"
"000488","2020-12-31","0","1","1933","15.1600","1274355241.4900","4.1500"
"000488","2021-12-31","0","1","1900","15.4500","1453766371.4600","4.4000"
"000498","2012-12-31","0","1","","","2259852.3200",""
"000498","2013-12-31","0","1","","","20484442.2300","0.2900"
"000498","2014-12-31","0","1","","","4503070.5900","0.0700"
"000498","2015-12-31","0","1","263","3.8900","45485646.2500","0.6100"
"000498","2016-12-31","0","1","263","3.3100","18825915.8500","0.2300"
"000498","2017-12-31","0","1","263","3.1100","90233863.1500","0.7300"
"000498","2018-12-31","0","1","286","3.2900","140628076.0200","0.9500"
"000498","2019-12-31","0","1","920","8.8500","335411501.4600","1.4400"
"000498","2020-12-31","0","1","1184","8.4500","749947673.7400","2.1800"
"000498","2021-12-31","0","1","1947","7.8900","1263381552.3200","2.2000"
