"Stkcd","ShortName","Accper","Typrep","IfCorrect","A001000000"
"603520","司太立","2022-12-31","A","0","5302180118.40"
"603538","美诺华","2017-12-31","A","0","1513706301.96"
"603538","美诺华","2018-12-31","A","1","2271082082.60"
"603538","美诺华","2019-12-31","A","0","2613969520.44"
"603538","美诺华","2020-12-31","A","1","3062722841.58"
"603538","美诺华","2021-12-31","A","0","4001495468.56"
"603538","美诺华","2022-12-31","A","0","4419458473.75"
"603566","普莱柯","2015-12-31","A","0","1503703764.15"
"603566","普莱柯","2016-12-31","A","0","1736825580.03"
"603566","普莱柯","2017-12-31","A","0","1805111236.09"
"603566","普莱柯","2018-12-31","A","0","1903079629.30"
"603566","普莱柯","2019-12-31","A","0","1905460495.00"
"603566","普莱柯","2020-12-31","A","0","2028803645.60"
"603566","普莱柯","2021-12-31","A","0","2168280813.81"
"603566","普莱柯","2022-12-31","A","0","3386568818.27"
"603567","珍宝岛","2015-12-31","A","0","5949674930.57"
"603567","珍宝岛","2016-12-31","A","0","6418989445.45"
"603567","珍宝岛","2017-12-31","A","0","6886060710.34"
"603567","珍宝岛","2018-12-31","A","0","8181930449.20"
"603567","珍宝岛","2019-12-31","A","0","9018622068.93"
"603567","珍宝岛","2020-12-31","A","0","10234312842.17"
"603567","珍宝岛","2021-12-31","A","0","11506076750.01"
"603567","珍宝岛","2022-12-31","A","0","11675475538.98"
"603590","康辰药业","2018-12-31","A","0","2920192461.76"
"603590","康辰药业","2019-12-31","A","0","3173842800.52"
"603590","康辰药业","2020-12-31","A","0","3785661037.14"
"603590","康辰药业","2021-12-31","A","0","3371320206.37"
"603590","康辰药业","2022-12-31","A","0","3424800761.83"
"603658","安图生物","2016-12-31","A","0","1821440766.21"
"603658","安图生物","2017-12-31","A","0","2187315823.04"
"603658","安图生物","2018-12-31","A","0","2656573593.33"
"603658","安图生物","2019-12-31","A","0","4256869652.23"
"603658","安图生物","2020-12-31","A","1","8137141424.06"
"603658","安图生物","2021-12-31","A","0","9232694415.54"
"603658","安图生物","2022-12-31","A","1","10472319073.02"
"603669","灵康药业","2015-12-31","A","0","1343506732.26"
"603669","灵康药业","2016-12-31","A","0","1344015471.52"
"603669","灵康药业","2017-12-31","A","0","1651653159.73"
"603669","灵康药业","2018-12-31","A","0","2067926745.78"
"603669","灵康药业","2019-12-31","A","0","1913435675.61"
"603669","灵康药业","2020-12-31","A","0","2716208544.25"
"603669","灵康药业","2021-12-31","A","0","2514363908.87"
"603669","灵康药业","2022-12-31","A","0","1855464870.73"
"603676","卫信康","2017-12-31","A","0","1016628498.94"
"603676","卫信康","2018-12-31","A","0","1234973245.02"
"603676","卫信康","2019-12-31","A","0","1304611921.76"
"603676","卫信康","2020-12-31","A","0","1360062389.97"
"603676","卫信康","2021-12-31","A","0","1495569265.97"
"603676","卫信康","2022-12-31","A","1","1664718174.54"
"603707","健友股份","2017-12-31","A","0","2694760477.54"
"603707","健友股份","2018-12-31","A","0","3402323291.73"
"603707","健友股份","2019-12-31","A","0","5078419276.66"
"603707","健友股份","2020-12-31","A","0","7720360460.30"
"603707","健友股份","2021-12-31","A","0","8216888051.71"
"603707","健友股份","2022-12-31","A","0","10010102945.14"
"603718","海利生物","2015-12-31","A","0","1240317053.40"
"603718","海利生物","2016-12-31","A","0","1479901787.16"
"603718","海利生物","2017-12-31","A","0","1601718423.82"
"603718","海利生物","2018-12-31","A","0","1748574414.50"
"603718","海利生物","2019-12-31","A","0","1701285923.70"
"603718","海利生物","2020-12-31","A","1","1786746012.15"
"603718","海利生物","2021-12-31","A","0","1844093007.69"
"603718","海利生物","2022-12-31","A","0","1514252528.46"
"603811","诚意药业","2017-12-31","A","0","672983346.67"
"603811","诚意药业","2018-12-31","A","0","815987378.46"
"603811","诚意药业","2019-12-31","A","0","980247354.96"
"603811","诚意药业","2020-12-31","A","0","1206881405.82"
"603811","诚意药业","2021-12-31","A","0","1322493361.66"
"603811","诚意药业","2022-12-31","A","0","1719093524.95"
"603858","步长制药","2016-12-31","A","0","18674955066.68"
"603858","步长制药","2017-12-31","A","0","19196702576.68"
"603858","步长制药","2018-12-31","A","0","20025001188.04"
"603858","步长制药","2019-12-31","A","0","21185234155.14"
"603858","步长制药","2020-12-31","A","0","22886263585.80"
"603858","步长制药","2021-12-31","A","1","23858507501.17"
"603858","步长制药","2022-12-31","A","1","21951881623.86"
"603896","寿仙谷","2017-12-31","A","0","926344414.89"
"603896","寿仙谷","2018-12-31","A","1","1191526893.31"
"603896","寿仙谷","2019-12-31","A","0","1340784168.08"
"603896","寿仙谷","2020-12-31","A","1","1699583025.66"
"603896","寿仙谷","2021-12-31","A","0","1962459613.29"
"603896","寿仙谷","2022-12-31","A","0","2856189559.66"
"603963","大理药业","2017-12-31","A","0","612762834.26"
"603963","大理药业","2018-12-31","A","0","594510341.89"
"603963","大理药业","2019-12-31","A","0","561328725.11"
"603963","大理药业","2020-12-31","A","0","578711323.98"
"603963","大理药业","2021-12-31","A","0","548746054.41"
"603963","大理药业","2022-12-31","A","0","503486467.80"
"603976","正川股份","2017-12-31","A","0","1061719221.58"
"603976","正川股份","2018-12-31","A","0","1126459878.28"
"603976","正川股份","2019-12-31","A","0","1240950080.73"
"603976","正川股份","2020-12-31","A","0","1324609139.70"
"603976","正川股份","2021-12-31","A","0","1960497669.74"
"603976","正川股份","2022-12-31","A","0","2007660704.19"
"603998","方盛制药","2014-12-31","A","0","928425633.92"
"603998","方盛制药","2015-12-31","A","0","1066675282.39"
"603998","方盛制药","2016-12-31","A","0","1271002572.32"
"603998","方盛制药","2017-12-31","A","0","1372943391.49"
"603998","方盛制药","2018-12-31","A","0","1642658614.74"
"603998","方盛制药","2019-12-31","A","0","1994940604.85"
"603998","方盛制药","2020-12-31","A","0","2242780819.81"
"603998","方盛制药","2021-12-31","A","0","2704474688.10"
"603998","方盛制药","2022-12-31","A","0","2922150136.69"
"605116","奥锐特","2020-12-31","A","0","1533212830.38"
"605116","奥锐特","2021-12-31","A","0","1721433332.79"
"605116","奥锐特","2022-12-31","A","0","2032842720.30"
"605177","东亚药业","2020-12-31","A","0","2081356662.72"
"605177","东亚药业","2021-12-31","A","0","2251076133.47"
"605177","东亚药业","2022-12-31","A","0","2471356543.29"
"605199","葫芦娃","2020-12-31","A","0","1521159891.25"
"605199","葫芦娃","2021-12-31","A","0","1760930340.04"
"605199","葫芦娃","2022-12-31","A","0","2312057375.26"
"605507","国邦医药","2021-12-31","A","0","7513072302.93"
"605507","国邦医药","2022-12-31","A","0","9043184958.17"
"688062","迈威生物","2021-12-31","A","0","1595272932.19"
"688062","迈威生物","2022-12-31","A","0","4619475225.93"
"688068","热景生物","2019-12-31","A","0","725674629.87"
"688068","热景生物","2020-12-31","A","0","902515021.55"
"688068","热景生物","2021-12-31","A","0","3644844550.64"
"688068","热景生物","2022-12-31","A","0","3899271839.82"
"688075","安旭生物","2021-12-31","A","0","3280443711.10"
"688075","安旭生物","2022-12-31","A","0","6941682206.33"
"688076","诺泰生物","2021-12-31","A","0","2126905940.12"
"688076","诺泰生物","2022-12-31","A","0","2522299186.67"
"688091","上海谊众","2021-12-31","A","0","1200561900.99"
"688091","上海谊众","2022-12-31","A","0","1354593641.07"
"688098","申联生物","2019-12-31","A","0","1447626241.87"
"688098","申联生物","2020-12-31","A","1","1514469447.73"
"688098","申联生物","2021-12-31","A","0","1598464318.21"
"688098","申联生物","2022-12-31","A","0","1605083700.71"
"688117","圣诺生物","2021-12-31","A","0","956617769.61"
"688117","圣诺生物","2022-12-31","A","0","1108008638.28"
"688136","科兴制药","2020-12-31","A","1","2366616447.71"
"688136","科兴制药","2021-12-31","A","0","2829029732.97"
"688136","科兴制药","2022-12-31","A","0","3158711687.22"
"688163","赛伦生物","2021-12-31","A","0","402891055.95"
"688163","赛伦生物","2022-12-31","A","0","1163066774.97"
"688166","博瑞医药","2019-12-31","A","0","1421296902.39"
"688166","博瑞医药","2020-12-31","A","0","1827787915.29"
"688166","博瑞医药","2021-12-31","A","0","2969615063.74"
"688166","博瑞医药","2022-12-31","A","0","4661272248.84"
"688176","亚虹医药","2021-12-31","A","0","3098857157.88"
"688176","亚虹医药","2022-12-31","A","0","2873779489.89"
"688177","百奥泰","2019-12-31","A","0","1014355689.99"
"688177","百奥泰","2020-12-31","A","1","2393159821.09"
"688177","百奥泰","2021-12-31","A","1","2617782079.77"
"688177","百奥泰","2022-12-31","A","0","2179736935.85"
"688180","君实生物","2020-12-31","A","0","7997409506.14"
"688180","君实生物","2021-12-31","A","0","11034911100.95"
"688180","君实生物","2022-12-31","A","0","12558496175.43"
"688185","康希诺","2020-12-31","A","0","6748073711.72"
"688185","康希诺","2021-12-31","A","0","11874187000.00"
"688185","康希诺","2022-12-31","A","0","11468960000.00"
"688189","南新制药","2020-12-31","A","1","2086018842.19"
"688189","南新制药","2021-12-31","A","1","2130869602.80"
"688189","南新制药","2022-12-31","A","0","1953792143.98"
"688192","迪哲医药","2021-12-31","A","0","2745757184.84"
"688192","迪哲医药","2022-12-31","A","0","2081908055.24"
"688193","仁度生物","2022-12-31","A","0","1088721710.38"
"688197","首药控股","2021-12-31","A","0","58175956.99"
"688197","首药控股","2022-12-31","A","0","1298250724.61"
"688217","睿昂基因","2021-12-31","A","0","947531998.67"
"688217","睿昂基因","2022-12-31","A","0","1082922947.29"
"688221","前沿生物","2020-12-31","A","0","2516290135.69"
"688221","前沿生物","2021-12-31","A","0","2532632487.06"
"688221","前沿生物","2022-12-31","A","0","2410859210.09"
"688235","百济神州","2021-12-31","A","0","55184711000.00"
"688235","百济神州","2022-12-31","A","0","44224173000.00"
"688247","宣泰医药","2022-12-31","A","0","1332333946.07"
"688253","英诺特","2022-12-31","A","0","1942574342.50"
"688266","泽璟制药","2019-12-31","A","0","320268087.69"
"688266","泽璟制药","2020-12-31","A","0","1970281983.90"
"688266","泽璟制药","2021-12-31","A","0","1745961586.88"
"688266","泽璟制药","2022-12-31","A","0","1668311215.22"
"688276","百克生物","2021-12-31","A","0","4174635153.47"
"688276","百克生物","2022-12-31","A","0","4283551750.23"
"688278","特宝生物","2019-12-31","A","0","789825060.99"
"688278","特宝生物","2020-12-31","A","0","1192733961.09"
"688278","特宝生物","2021-12-31","A","0","1424174930.07"
"688278","特宝生物","2022-12-31","A","0","1768559647.31"
"688289","圣湘生物","2020-12-31","A","1","5454374137.67"
"688289","圣湘生物","2021-12-31","A","0","7090370148.22"
"688289","圣湘生物","2022-12-31","A","0","9173762083.74"
"688298","东方生物","2019-12-31","A","0","361511480.07"
"688298","东方生物","2020-12-31","A","1","3573223438.30"
"688298","东方生物","2021-12-31","A","0","8976971218.27"
"688298","东方生物","2022-12-31","A","0","10703739425.99"
"688302","海创药业","2022-12-31","A","0","1735074449.45"
"688317","之江生物","2020-12-31","A","0","1879571653.56"
"688317","之江生物","2021-12-31","A","0","4254679653.54"
"688317","之江生物","2022-12-31","A","0","4743851305.34"
"688319","欧林生物","2021-12-31","A","0","1211880833.86"
"688319","欧林生物","2022-12-31","A","0","1478871193.65"
"688321","微芯生物","2019-12-31","A","0","1691422545.15"
"688321","微芯生物","2020-12-31","A","0","1726271014.19"
"688321","微芯生物","2021-12-31","A","0","1894406023.56"
"688321","微芯生物","2022-12-31","A","0","2895799412.95"
"688331","荣昌生物","2022-12-31","A","0","6021189680.87"
"688336","三生国健","2020-12-31","A","0","4953865739.11"
"688336","三生国健","2021-12-31","A","0","4888832110.27"
"688336","三生国健","2022-12-31","A","0","5098403734.80"
"688338","赛科希德","2020-12-31","A","0","1401464960.27"
"688338","赛科希德","2021-12-31","A","0","1483743725.61"
"688338","赛科希德","2022-12-31","A","0","1612007458.49"
"688363","华熙生物","2019-12-31","A","0","4971659867.66"
"688363","华熙生物","2020-12-31","A","0","5716894255.19"
"688363","华熙生物","2021-12-31","A","0","7503740223.03"
"688363","华熙生物","2022-12-31","A","0","8681754350.57"
"688366","昊海生科","2019-12-31","A","1","6151869396.17"
"688366","昊海生科","2020-12-31","A","0","6298705388.16"
"688366","昊海生科","2021-12-31","A","0","6950355416.19"
"688366","昊海生科","2022-12-31","A","0","6892398253.88"
"688373","盟科药业","2022-12-31","A","0","1497370060.54"
"688382","益方生物","2022-12-31","A","0","2341609014.39"
"688393","安必平","2020-12-31","A","0","1292250751.64"
"688393","安必平","2021-12-31","A","0","1365683854.03"
"688393","安必平","2022-12-31","A","1","1392783829.88"
"688399","硕世生物","2019-12-31","A","0","1154362463.82"
"688399","硕世生物","2020-12-31","A","1","2277673271.40"
"688399","硕世生物","2021-12-31","A","0","3499343610.85"
"688399","硕世生物","2022-12-31","A","0","4890999989.86"
"688426","康为世纪","2022-12-31","A","0","1950077684.51"
"688428","诺诚健华","2022-12-31","A","0","10328783979.11"
"688468","科美诊断","2021-12-31","A","0","1430906695.48"
"688468","科美诊断","2022-12-31","A","0","1591166426.71"
"688505","复旦张江","2020-12-31","A","0","2500701037.00"
"688505","复旦张江","2021-12-31","A","0","2781172268.00"
"688505","复旦张江","2022-12-31","A","0","2976007272.00"
"688506","百利天恒","2022-12-31","A","0","1991433372.18"
"688513","苑东生物","2020-12-31","A","0","2530857158.85"
"688513","苑东生物","2021-12-31","A","0","2775266484.41"
"688513","苑东生物","2022-12-31","A","0","3017540233.11"
"688520","神州细胞","2020-12-31","A","0","1663510985.87"
"688520","神州细胞","2021-12-31","A","0","1373183568.22"
"688520","神州细胞","2022-12-31","A","0","2735875608.33"
"688526","科前生物","2020-12-31","A","0","3110919126.01"
"688526","科前生物","2021-12-31","A","0","3725327662.93"
"688526","科前生物","2022-12-31","A","0","4390641791.92"
"688553","汇宇制药","2021-12-31","A","0","4129505041.77"
"688553","汇宇制药","2022-12-31","A","0","4276509801.89"
"688566","吉贝尔","2020-12-31","A","0","1747264306.69"
"688566","吉贝尔","2021-12-31","A","0","1818686866.85"
"688566","吉贝尔","2022-12-31","A","0","1964575110.90"
"688575","亚辉龙","2021-12-31","A","0","2137809624.49"
"688575","亚辉龙","2022-12-31","A","0","4211517137.42"
"688578","艾力斯","2020-12-31","A","0","2987058927.42"
"688578","艾力斯","2021-12-31","A","0","3130259503.93"
"688578","艾力斯","2022-12-31","A","0","3442172227.84"
"688606","奥泰生物","2020-12-31","A","0","1151108938.18"
"688606","奥泰生物","2021-12-31","A","1","4008344382.26"
"688606","奥泰生物","2022-12-31","A","0","4699723180.82"
"688656","浩欧博","2020-12-31","A","1","296410327.69"
"688656","浩欧博","2021-12-31","A","0","863919332.20"
"688656","浩欧博","2022-12-31","A","0","944558621.25"
"688658","悦康药业","2020-12-31","A","0","5456996871.58"
"688658","悦康药业","2021-12-31","A","0","5726791137.78"
"688658","悦康药业","2022-12-31","A","0","6008455853.38"
"688670","金迪克","2021-12-31","A","1","1754489818.27"
"688670","金迪克","2022-12-31","A","0","1826776950.09"
"688687","凯因科技","2020-12-31","A","0","1172195107.00"
