"Stkcd","ShortName","Accper","Typrep","C001000000"
"002873","新天药业","2017-12-31","A","62060035.55"
"002873","新天药业","2018-12-31","A","47592579.48"
"002873","新天药业","2019-12-31","A","33728459.89"
"002873","新天药业","2020-12-31","A","175767527.16"
"002873","新天药业","2021-12-31","A","124300304.12"
"002873","新天药业","2022-12-31","A","75818174.01"
"002880","卫光生物","2017-12-31","A","28614445.58"
"002880","卫光生物","2018-12-31","A","99540259.35"
"002880","卫光生物","2019-12-31","A","185701134.80"
"002880","卫光生物","2020-12-31","A","303957547.40"
"002880","卫光生物","2021-12-31","A","246886601.24"
"002880","卫光生物","2022-12-31","A","1199043.12"
"002898","赛隆药业","2017-12-31","A","85126431.98"
"002898","赛隆药业","2018-12-31","A","3328469.56"
"002898","赛隆药业","2019-12-31","A","-46515325.72"
"002898","赛隆药业","2020-12-31","A","174690.52"
"002898","赛隆药业","2021-12-31","A","35461284.13"
"002898","赛隆药业","2022-12-31","A","14124685.73"
"002900","哈三联","2017-12-31","A","223458300.27"
"002900","哈三联","2018-12-31","A","292457733.07"
"002900","哈三联","2019-12-31","A","320140786.74"
"002900","哈三联","2020-12-31","A","-4507046.05"
"002900","哈三联","2021-12-31","A","-12533851.80"
"002900","哈三联","2022-12-31","A","144641853.00"
"002907","华森制药","2017-12-31","A","81339878.00"
"002907","华森制药","2018-12-31","A","31795465.08"
"002907","华森制药","2019-12-31","A","65915552.95"
"002907","华森制药","2020-12-31","A","113637988.98"
"002907","华森制药","2021-12-31","A","82850659.92"
"002907","华森制药","2022-12-31","A","13044979.35"
"002923","润都股份","2017-12-31","A","57952639.85"
"002923","润都股份","2018-12-31","A","159043847.38"
"002923","润都股份","2019-12-31","A","151299880.47"
"002923","润都股份","2020-12-31","A","250346177.78"
"002923","润都股份","2021-12-31","A","205906013.15"
"002923","润都股份","2022-12-31","A","135007685.93"
"002932","明德生物","2018-12-31","A","53671446.05"
"002932","明德生物","2019-12-31","A","22485878.78"
"002932","明德生物","2020-12-31","A","359682449.10"
"002932","明德生物","2021-12-31","A","1127006147.61"
"002932","明德生物","2022-12-31","A","4012848413.21"
"002940","昂利康","2018-12-31","A","133612108.47"
"002940","昂利康","2019-12-31","A","213493104.11"
"002940","昂利康","2020-12-31","A","198612986.30"
"002940","昂利康","2021-12-31","A","197652364.35"
"002940","昂利康","2022-12-31","A","184746829.11"
"300006","莱美药业","2009-12-31","A","37348389.44"
"300006","莱美药业","2010-12-31","A","37657615.07"
"300006","莱美药业","2011-12-31","A","11850806.18"
"300006","莱美药业","2012-12-31","A","18182363.83"
"300006","莱美药业","2013-12-31","A","74695396.76"
"300006","莱美药业","2014-12-31","A","-49383274.92"
"300006","莱美药业","2015-12-31","A","-25407657.53"
"300006","莱美药业","2016-12-31","A","125658760.33"
"300006","莱美药业","2017-12-31","A","61387916.62"
"300006","莱美药业","2018-12-31","A","225885520.85"
"300006","莱美药业","2019-12-31","A","231298140.63"
"300006","莱美药业","2020-12-31","A","224539200.06"
"300006","莱美药业","2021-12-31","A","108281302.47"
"300006","莱美药业","2022-12-31","A","57133949.52"
"300009","安科生物","2009-12-31","A","38674865.20"
"300009","安科生物","2010-12-31","A","47427211.12"
"300009","安科生物","2011-12-31","A","7180611.45"
"300009","安科生物","2012-12-31","A","53800825.43"
"300009","安科生物","2013-12-31","A","53213032.09"
"300009","安科生物","2014-12-31","A","108684214.78"
"300009","安科生物","2015-12-31","A","118734165.06"
"300009","安科生物","2016-12-31","A","258005072.63"
"300009","安科生物","2017-12-31","A","280625013.82"
"300009","安科生物","2018-12-31","A","287490590.56"
"300009","安科生物","2019-12-31","A","295627531.92"
"300009","安科生物","2020-12-31","A","464796376.62"
"300009","安科生物","2021-12-31","A","592171625.90"
"300009","安科生物","2022-12-31","A","698977608.26"
"300016","北陆药业","2009-12-31","A","57911732.69"
"300016","北陆药业","2010-12-31","A","37514839.65"
"300016","北陆药业","2011-12-31","A","45726989.35"
"300016","北陆药业","2012-12-31","A","22856058.75"
"300016","北陆药业","2013-12-31","A","41369951.29"
"300016","北陆药业","2014-12-31","A","42107536.11"
"300016","北陆药业","2015-12-31","A","80853234.72"
"300016","北陆药业","2016-12-31","A","76167184.89"
"300016","北陆药业","2017-12-31","A","144924876.03"
"300016","北陆药业","2018-12-31","A","175754189.38"
"300016","北陆药业","2019-12-31","A","156808658.97"
"300016","北陆药业","2020-12-31","A","176002788.36"
"300016","北陆药业","2021-12-31","A","108726227.83"
"300016","北陆药业","2022-12-31","A","127812757.45"
"300026","红日药业","2009-12-31","A","135058883.75"
"300026","红日药业","2010-12-31","A","46246003.94"
"300026","红日药业","2011-12-31","A","35638433.45"
"300026","红日药业","2012-12-31","A","152213150.88"
"300026","红日药业","2013-12-31","A","143596285.14"
"300026","红日药业","2014-12-31","A","149941309.76"
"300026","红日药业","2015-12-31","A","120997939.77"
"300026","红日药业","2016-12-31","A","448078567.25"
"300026","红日药业","2017-12-31","A","742379978.21"
"300026","红日药业","2018-12-31","A","388194758.91"
"300026","红日药业","2019-12-31","A","216103791.88"
"300026","红日药业","2020-12-31","A","196661909.63"
"300026","红日药业","2021-12-31","A","391598803.37"
"300026","红日药业","2022-12-31","A","745345648.12"
"300039","上海凯宝","2009-12-31","A","52738056.88"
"300039","上海凯宝","2010-12-31","A","19787855.16"
"300039","上海凯宝","2011-12-31","A","98307480.34"
"300039","上海凯宝","2012-12-31","A","243323767.80"
"300039","上海凯宝","2013-12-31","A","270234671.13"
"300039","上海凯宝","2014-12-31","A","282378515.47"
"300039","上海凯宝","2015-12-31","A","327081937.18"
"300039","上海凯宝","2016-12-31","A","314879061.21"
"300039","上海凯宝","2017-12-31","A","245758441.22"
"300039","上海凯宝","2018-12-31","A","262361430.99"
"300039","上海凯宝","2019-12-31","A","334085296.53"
"300039","上海凯宝","2020-12-31","A","250649879.39"
"300039","上海凯宝","2021-12-31","A","126078156.45"
"300039","上海凯宝","2022-12-31","A","376418583.05"
"300086","康芝药业","2010-12-31","A","79893972.52"
"300086","康芝药业","2011-12-31","A","-100940934.74"
"300086","康芝药业","2012-12-31","A","109459626.85"
"300086","康芝药业","2013-12-31","A","78928798.69"
"300086","康芝药业","2014-12-31","A","73930322.65"
"300086","康芝药业","2015-12-31","A","78297415.19"
"300086","康芝药业","2016-12-31","A","90883871.19"
"300086","康芝药业","2017-12-31","A","18172221.60"
"300086","康芝药业","2018-12-31","A","157658191.82"
"300086","康芝药业","2019-12-31","A","45059857.92"
"300086","康芝药业","2020-12-31","A","-16742829.71"
"300086","康芝药业","2021-12-31","A","11329336.82"
"300086","康芝药业","2022-12-31","A","29322905.36"
"300110","华仁药业","2010-12-31","A","77608752.18"
"300110","华仁药业","2011-12-31","A","59530885.64"
"300110","华仁药业","2012-12-31","A","99442783.79"
"300110","华仁药业","2013-12-31","A","39779060.68"
"300110","华仁药业","2014-12-31","A","65562085.69"
"300110","华仁药业","2015-12-31","A","18766954.90"
"300110","华仁药业","2016-12-31","A","181650110.18"
"300110","华仁药业","2017-12-31","A","211080360.47"
"300110","华仁药业","2018-12-31","A","254316028.34"
"300110","华仁药业","2019-12-31","A","309331524.30"
"300110","华仁药业","2020-12-31","A","-10741420.06"
"300110","华仁药业","2021-12-31","A","-578520393.10"
"300110","华仁药业","2022-12-31","A","217984061.64"
"300111","向日葵","2010-12-31","A","237015733.74"
"300111","向日葵","2011-12-31","A","115715298.28"
"300111","向日葵","2012-12-31","A","404718211.44"
"300111","向日葵","2013-12-31","A","69817940.93"
"300111","向日葵","2014-12-31","A","113603588.68"
"300111","向日葵","2015-12-31","A","226218500.17"
"300111","向日葵","2016-12-31","A","365144513.41"
"300111","向日葵","2017-12-31","A","205463889.02"
"300111","向日葵","2018-12-31","A","64580523.36"
"300111","向日葵","2019-12-31","A","58504586.85"
"300111","向日葵","2020-12-31","A","53314057.11"
"300111","向日葵","2021-12-31","A","99269612.43"
"300111","向日葵","2022-12-31","A","24157571.67"
"300119","瑞普生物","2010-12-31","A","112815211.58"
"300119","瑞普生物","2011-12-31","A","90285522.12"
"300119","瑞普生物","2012-12-31","A","89918331.58"
"300119","瑞普生物","2013-12-31","A","88684156.90"
"300119","瑞普生物","2014-12-31","A","128370937.08"
"300119","瑞普生物","2015-12-31","A","225265709.11"
"300119","瑞普生物","2016-12-31","A","207668427.35"
"300119","瑞普生物","2017-12-31","A","107573523.30"
"300119","瑞普生物","2018-12-31","A","174881770.06"
"300119","瑞普生物","2019-12-31","A","383608950.31"
"300119","瑞普生物","2020-12-31","A","388439470.67"
"300119","瑞普生物","2021-12-31","A","382628909.13"
"300119","瑞普生物","2022-12-31","A","389486980.07"
"300122","智飞生物","2010-12-31","A","54190253.11"
"300122","智飞生物","2011-12-31","A","221247243.99"
"300122","智飞生物","2012-12-31","A","112891820.80"
"300122","智飞生物","2013-12-31","A","221576180.67"
"300122","智飞生物","2014-12-31","A","161388660.59"
"300122","智飞生物","2015-12-31","A","223448283.77"
"300122","智飞生物","2016-12-31","A","89954889.14"
"300122","智飞生物","2017-12-31","A","203609676.63"
"300122","智飞生物","2018-12-31","A","585590195.31"
"300122","智飞生物","2019-12-31","A","1366993830.88"
"300122","智飞生物","2020-12-31","A","3496688940.12"
"300122","智飞生物","2021-12-31","A","8507591817.35"
"300122","智飞生物","2022-12-31","A","1989033105.26"
"300142","沃森生物","2010-12-31","A","86711202.04"
"300142","沃森生物","2011-12-31","A","91977915.41"
"300142","沃森生物","2012-12-31","A","78380602.33"
"300142","沃森生物","2013-12-31","A","-121732126.78"
"300142","沃森生物","2014-12-31","A","-65933088.30"
"300142","沃森生物","2015-12-31","A","-69412675.86"
"300142","沃森生物","2016-12-31","A","-89937061.36"
"300142","沃森生物","2017-12-31","A","-57044284.73"
"300142","沃森生物","2018-12-31","A","-65228373.63"
"300142","沃森生物","2019-12-31","A","62016820.21"
"300142","沃森生物","2020-12-31","A","114192983.21"
"300142","沃森生物","2021-12-31","A","705276750.42"
"300142","沃森生物","2022-12-31","A","1201491008.09"
"300147","香雪制药","2010-12-31","A","45465558.39"
"300147","香雪制药","2011-12-31","A","29553113.50"
"300147","香雪制药","2012-12-31","A","118907426.93"
"300147","香雪制药","2013-12-31","A","328367622.65"
"300147","香雪制药","2014-12-31","A","165580270.18"
"300147","香雪制药","2015-12-31","A","159890412.96"
"300147","香雪制药","2016-12-31","A","198481275.01"
"300147","香雪制药","2017-12-31","A","109533184.46"
"300147","香雪制药","2018-12-31","A","91238235.40"
"300147","香雪制药","2019-12-31","A","83019533.94"
"300147","香雪制药","2020-12-31","A","257180838.57"
"300147","香雪制药","2021-12-31","A","257562269.81"
"300147","香雪制药","2022-12-31","A","227377262.86"
"300158","振东制药","2010-12-31","A","32397264.23"
"300158","振东制药","2011-12-31","A","-88734175.42"
"300158","振东制药","2012-12-31","A","189400099.86"
"300158","振东制药","2013-12-31","A","-75040589.32"
"300158","振东制药","2014-12-31","A","73228987.59"
"300158","振东制药","2015-12-31","A","151844461.47"
"300158","振东制药","2016-12-31","A","-44720063.83"
"300158","振东制药","2017-12-31","A","45086167.34"
"300158","振东制药","2018-12-31","A","154477419.28"
"300158","振东制药","2019-12-31","A","186353367.36"
"300158","振东制药","2020-12-31","A","221942198.10"
"300158","振东制药","2021-12-31","A","284449199.18"
"300158","振东制药","2022-12-31","A","86308195.25"
"300181","佐力药业","2010-12-31","A","64780150.06"
"300181","佐力药业","2011-12-31","A","13654672.74"
"300181","佐力药业","2012-12-31","A","30509257.99"
"300181","佐力药业","2013-12-31","A","29503767.02"
"300181","佐力药业","2014-12-31","A","13695170.95"
"300181","佐力药业","2015-12-31","A","97128289.73"
"300181","佐力药业","2016-12-31","A","58304456.68"
"300181","佐力药业","2017-12-31","A","6506364.20"
"300181","佐力药业","2018-12-31","A","78284593.74"
"300181","佐力药业","2019-12-31","A","128942614.45"
"300181","佐力药业","2020-12-31","A","279691036.27"
"300181","佐力药业","2021-12-31","A","251798511.89"
"300181","佐力药业","2022-12-31","A","318591105.19"
"300186","大华农","2010-12-31","A","104206259.06"
"300186","大华农","2011-12-31","A","141014489.70"
"300186","大华农","2012-12-31","A","176270894.52"
"300186","大华农","2013-12-31","A","166436045.93"
"300186","大华农","2014-12-31","A","156595188.88"
"300194","福安药业","2011-12-31","A","64851076.23"
"300194","福安药业","2012-12-31","A","62766741.61"
"300194","福安药业","2013-12-31","A","89610166.53"
"300194","福安药业","2014-12-31","A","-31268073.24"
"300194","福安药业","2015-12-31","A","161026698.03"
"300194","福安药业","2016-12-31","A","374162616.16"
"300194","福安药业","2017-12-31","A","453370240.43"
"300194","福安药业","2018-12-31","A","267675482.52"
"300194","福安药业","2019-12-31","A","295627587.16"
"300194","福安药业","2020-12-31","A","162552887.98"
"300194","福安药业","2021-12-31","A","257128839.71"
"300194","福安药业","2022-12-31","A","339498850.22"
"300199","翰宇药业","2011-12-31","A","72475377.07"
"300199","翰宇药业","2012-12-31","A","87186870.58"
"300199","翰宇药业","2013-12-31","A","153475921.65"
"300199","翰宇药业","2014-12-31","A","153425926.23"
"300199","翰宇药业","2015-12-31","A","138840479.75"
"300199","翰宇药业","2016-12-31","A","296411774.75"
"300199","翰宇药业","2017-12-31","A","213741348.14"
"300199","翰宇药业","2018-12-31","A","46998356.82"
"300199","翰宇药业","2019-12-31","A","104636579.62"
"300199","翰宇药业","2020-12-31","A","47990836.80"
"300199","翰宇药业","2021-12-31","A","156827378.36"
"300199","翰宇药业","2022-12-31","A","15807431.54"
"300204","舒泰神","2011-12-31","A","87009001.77"
"300204","舒泰神","2012-12-31","A","90185514.70"
"300204","舒泰神","2013-12-31","A","111363648.28"
"300204","舒泰神","2014-12-31","A","206852594.48"
"300204","舒泰神","2015-12-31","A","231006882.85"
"300204","舒泰神","2016-12-31","A","212550872.70"
"300204","舒泰神","2017-12-31","A","273638020.34"
"300204","舒泰神","2018-12-31","A","165081972.72"
"300204","舒泰神","2019-12-31","A","44341908.25"
"300204","舒泰神","2020-12-31","A","-114597698.41"
"300204","舒泰神","2021-12-31","A","-162071000.83"
"300204","舒泰神","2022-12-31","A","-175602342.50"
"300233","金城医药","2011-12-31","A","62690636.50"
"300233","金城医药","2012-12-31","A","86605849.15"
"300233","金城医药","2013-12-31","A","93921980.24"
"300233","金城医药","2014-12-31","A","219455483.56"
